0 1522.22222222222 159.500937362787
2 1573.72222222222 169.126910232245
3 1495.61111111111 167.361346377943
4 1534.61111111111 166.350140610237
5 1592.22222222222 156.557283466902
6 1633.22222222222 175.489828020208
7 1399 150.874314658027
8 1620.72222222222 178.564070996884
9 1621.44444444444 169.271642305759
10 1645.66666666667 174.25122724411
11 1517 171.517791908526
12 1582.27777777778 185.862668044309
13 1684.94444444444 182.050960688434
14 1661.33333333333 178.842575095156
15 1429.72222222222 154.155521589729
