0 1335.83333333333 146.14037704865
1 1411.66666666667 152.895324951932
2 1540 163.943677559596
3 1623.66666666667 169.785312343506
4 1721.05555555556 166.371002453902
5 1759.72222222222 190.668320642764
6 1913.38888888889 197.229843358228
7 1929.22222222222 198.646564320503
8 2186.88888888889 222.106021906927
9 2222.22222222222 229.051839324724
10 2404.38888888889 247.478981744367
11 2376.88888888889 241.056769274525
12 2536.72222222222 251.676113314458
13 2568.61111111111 264.052560869916
14 2695.27777777778 274.315339032943
