1: smoky54
0: smoky54
Now starting the main loop
 76:   49149 bytes   1498 times -->   8777.90 Mbps in    42.7183 usec
 77:   49152 bytes   1560 times -->   8789.66 Mbps in    42.6638 usec
 78:   49155 bytes   1562 times -->   8777.93 Mbps in    42.7234 usec
 79:   65533 bytes    780 times -->   8506.53 Mbps in    58.7757 usec
 80:   65536 bytes    850 times -->   8493.29 Mbps in    58.8700 usec
 81:   65539 bytes    849 times -->   8505.69 Mbps in    58.7869 usec
 82:   98301 bytes    850 times -->   8932.68 Mbps in    83.9588 usec
 83:   98304 bytes    794 times -->   8938.02 Mbps in    83.9112 usec
 84:   98307 bytes    794 times -->   8934.46 Mbps in    83.9472 usec
 85:  131069 bytes    397 times -->   9305.28 Mbps in   107.4634 usec
 86:  131072 bytes    465 times -->   9297.86 Mbps in   107.5516 usec
 87:  131075 bytes    464 times -->   9301.16 Mbps in   107.5160 usec
 88:  196605 bytes    465 times -->   9771.71 Mbps in   153.5021 usec
 89:  196608 bytes    434 times -->   9768.76 Mbps in   153.5506 usec
 90:  196611 bytes    434 times -->   9706.06 Mbps in   154.5450 usec
 91:  262141 bytes    215 times -->  10201.31 Mbps in   196.0510 usec
 92:  262144 bytes    255 times -->  10205.51 Mbps in   195.9726 usec
 93:  262147 bytes    255 times -->  10274.40 Mbps in   194.6608 usec
 94:  393213 bytes    256 times -->  10634.68 Mbps in   282.0939 usec
 95:  393216 bytes    236 times -->  10563.23 Mbps in   284.0040 usec
 96:  393219 bytes    234 times -->  10661.81 Mbps in   281.3803 usec
 97:  524285 bytes    118 times -->  10637.63 Mbps in   376.0215 usec
 98:  524288 bytes    132 times -->  10623.74 Mbps in   376.5153 usec
 99:  524291 bytes    132 times -->  10624.67 Mbps in   376.4846 usec
100:  786429 bytes    132 times -->  10391.69 Mbps in   577.3821 usec
101:  786432 bytes    115 times -->  10378.44 Mbps in   578.1215 usec
102:  786435 bytes    115 times -->  10415.12 Mbps in   576.0877 usec
103: 1048573 bytes     57 times -->  10269.09 Mbps in   779.0348 usec
104: 1048576 bytes     64 times -->  10260.93 Mbps in   779.6567 usec
105: 1048579 bytes     64 times -->  10257.87 Mbps in   779.8914 usec
106: 1572861 bytes     64 times -->   9412.49 Mbps in  1274.8986 usec
107: 1572864 bytes     52 times -->   9393.42 Mbps in  1277.4903 usec
108: 1572867 bytes     52 times -->   9368.75 Mbps in  1280.8557 usec
109: 2097149 bytes     26 times -->   9094.49 Mbps in  1759.3045 usec
110: 2097152 bytes     28 times -->   9095.98 Mbps in  1759.0182 usec
111: 2097155 bytes     28 times -->   9096.00 Mbps in  1759.0182 usec
