0 1502.77777777778 151.952348911984
2 1732.66666666667 177.02575419147
3 1763.61111111111 179.669531426104
4 1978.55555555556 195.173427153049
5 1989.38888888889 199.783256738903
6 2096.66666666667 211.215993898264
7 2101.11111111111 203.694728659483
8 2402.66666666667 238.940143460371
9 2416.55555555556 245.145308383053
10 2574.94444444444 262.134083586583
11 2543.33333333333 260.970887114959
12 2784.44444444444 282.751998773585
13 2813.55555555556 273.251996506469
14 2924.88888888889 289.827940844422
15 2976.77777777778 290.213016198864
