0 1413.83333333333 138.663049066687
1 1427.44444444444 140.896476157014
2 1460.27777777778 169.741450832491
3 1366.27777777778 144.197996142468
4 1447.77777777778 147.698022608134
5 1429.94444444444 155.60887158203
6 1494 163.403146344537
7 1248.27777777778 136.928837488484
9 1434.72222222222 147.11563412473
10 1507.27777777778 171.754622432112
11 1365.11111111111 150.394296582166
12 1497.33333333333 155.048758934275
13 1503.5 161.456331739649
14 1547.11111111111 176.331313232063
15 1302.61111111111 152.829062099531
